POID,NCES ID - Clean,GovSpend ID,Disrict Name,State,Competitor,PO Spend,PO Date
1979992793,3402820,75881,Carteret Borough School District,New Jersey,Proximity Learning,"$22,425.00",2021-07-01T12:00:00.000Z
2004339604,1724720,167716,Prairie-Hills Elementary School District 144,Illinois,Proximity Learning,"$98,331.00",2021-07-01T12:00:00.000Z
1956517543,3414070,54592,Rochelle Park Township School District,New Jersey,Proximity Learning,"$25,250.00",2021-07-01T12:00:00.000Z
1901053070,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$36,891.00",2021-06-30T12:00:00.000Z
1940008171,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,613.00",2021-06-25T12:00:00.000Z
1940008172,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,838.00",2021-06-25T12:00:00.000Z
1901048518,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$18,170.66",2021-06-25T12:00:00.000Z
1903182881,4222560,77543,Spring-Ford Area School District,Pennsylvania,Proximity Learning,"$31,911.00",2021-06-24T12:00:00.000Z
1886652302,5400810,33785,McDowell County School District,West Virginia,Proximity Learning,"$120,150.00",2021-06-16T12:00:00.000Z
1940000974,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$115,000.00",2021-06-14T12:00:00.000Z
1906122168,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$8,316.00",2021-06-04T12:00:00.000Z
2246815735,1701424,162345,Betty Shabazz International Charter School,Illinois,Elevate K12,"$16,000.00",2021-06-01T12:00:00.000Z
1959057850,3400009,75890,Somerset Hills Regional School District,New Jersey,Proximity Learning,"$17,637.00",2021-06-01T12:00:00.000Z
1838914664,4502190,72174,Florence School District 3,South Carolina,Elevate K12,"$9,293.34",2021-05-28T12:00:00.000Z
2246815727,1701424,162345,Betty Shabazz International Charter School,Illinois,Elevate K12,"$19,200.00",2021-05-27T12:00:00.000Z
1939940057,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$48,213.00",2021-05-25T12:00:00.000Z
1939940063,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$36,441.00",2021-05-25T12:00:00.000Z
1909297563,1721750,148614,Lake Forest School District 67,Illinois,Proximity Learning,"$24,350.00",2021-05-19T12:00:00.000Z
1902441321,1710200,73558,Cicero School District 99,Illinois,Proximity Learning,"$44,378.00",2021-05-14T12:00:00.000Z
1851725170,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$41,991.23",2021-05-14T12:00:00.000Z
1906119483,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$16,628.50",2021-05-11T12:00:00.000Z
1837971485,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$5,650.00",2021-05-11T12:00:00.000Z
1910979174,4503840,77605,York School District 2,South Carolina,Proximity Learning,"$14,125.00",2021-05-07T12:00:00.000Z
1866026601,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$140,366.00",2021-05-04T12:00:00.000Z
1850727776,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$6,912.50",2021-05-03T12:00:00.000Z
1851780462,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$6,519.17",2021-04-30T12:00:00.000Z
1851282149,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$16,625.16",2021-04-29T12:00:00.000Z
1871233176,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$21,825.00",2021-04-23T12:00:00.000Z
1879938692,1705910,73550,Bensenville School District 2,Illinois,Elevate K12,"$60,000.00",2021-04-22T12:00:00.000Z
1838474345,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$5,650.00",2021-04-20T12:00:00.000Z
1836252416,4503840,77605,York School District 2,South Carolina,Proximity Learning,"$4,260.00",2021-04-16T12:00:00.000Z
1866026600,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$36,441.00",2021-04-16T12:00:00.000Z
1951633553,1741250,73936,Waukegan Community Unit School District 60,Illinois,Elevate K12,"$156,000.00",2021-04-13T12:00:00.000Z
1866026616,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$125,539.00",2021-04-13T12:00:00.000Z
1866026606,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$102,821.00",2021-04-13T12:00:00.000Z
1866026611,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$170,912.00",2021-04-13T12:00:00.000Z
1851780461,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$46,257.75",2021-04-09T12:00:00.000Z
1919733096,1711010,73604,Country Club Hills School District 160,Illinois,Elevate K12,"$13,965.00",2021-04-07T12:00:00.000Z
1861341020,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$316,150.00",2021-04-07T12:00:00.000Z
1850727775,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$6,912.50",2021-04-01T12:00:00.000Z
2701893567,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$6,760.00",2025-04-17T12:00:00.000Z
1838914021,4502190,72174,Florence School District 3,South Carolina,Elevate K12,"$4,646.67",2021-03-30T12:00:00.000Z
1813488503,4822120,165672,Hallettsville Independent School District,Texas,Elevate K12,"$17,150.00",2021-03-25T12:00:00.000Z
2007407591,4838730,56061,San Antonio Independent School District,Texas,Proximity Learning,"$6,820.00",2021-03-24T12:00:00.000Z
2599863220,4400900,33886,Providence School District,Rhode Island,Elevate K12,"$49,000.00",2021-03-22T12:00:00.000Z
1873489765,3701800,53622,Granville County Schools,North Carolina,Elevate K12,"$19,500.00",2021-03-18T12:00:00.000Z
1873489766,3701800,53622,Granville County Schools,North Carolina,Elevate K12,"$6,500.00",2021-03-18T12:00:00.000Z
1873489764,3701800,53622,Granville County Schools,North Carolina,Elevate K12,"$39,000.00",2021-03-18T12:00:00.000Z
1873489767,3701800,53622,Granville County Schools,North Carolina,Elevate K12,"$6,500.00",2021-03-18T12:00:00.000Z
1837937336,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$11,850.00",2021-03-16T12:00:00.000Z
1851277673,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$16,625.17",2021-03-15T12:00:00.000Z
1851778677,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$76,836.93",2021-03-12T12:00:00.000Z
1853446734,4814700,79040,Columbus Independent School District,Texas,Elevate K12,"$25,480.00",2021-03-12T12:00:00.000Z
2585772548,4828230,105371,Lorenzo Independent School District,Texas,Proximity Learning,"$28,529.00",2021-03-11T12:00:00.000Z
1837937209,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$23,700.00",2021-03-11T12:00:00.000Z
1836251740,4503840,77605,York School District 2,South Carolina,Proximity Learning,"$22,600.00",2021-03-05T12:00:00.000Z
1931342085,4502520,11734,Jasper County School District,South Carolina,Proximity Learning,"$18,600.00",2021-03-05T12:00:00.000Z
2394537855,4502700,77746,Lexington School District 1,South Carolina,Elevate K12,"$188,500.00",2021-03-03T12:00:00.000Z
1850727774,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$6,912.50",2021-03-02T12:00:00.000Z
1866026607,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$6,002.00",2021-03-02T12:00:00.000Z
1866026615,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$9,528.40",2021-03-02T12:00:00.000Z
1866026608,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$34,523.00",2021-03-02T12:00:00.000Z
1866026610,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$8,582.00",2021-03-02T12:00:00.000Z
1866026613,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$38,359.00",2021-03-02T12:00:00.000Z
1866026603,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$4,877.40",2021-03-02T12:00:00.000Z
1866026614,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$49,747.00",2021-03-02T12:00:00.000Z
1866026609,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$46,678.00",2021-03-02T12:00:00.000Z
1846906081,1200660,32,Glades County School Board,Florida,Elevate K12,"$7,500.00",2021-03-01T12:00:00.000Z
2627682885,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$6,760.00",2025-03-21T12:00:00.000Z
1851261617,4501830,54185,Colleton County School District,South Carolina,Elevate K12,"$26,000.00",2021-02-25T12:00:00.000Z
1803901475,4816410,77809,Dayton Independent School District,Texas,Proximity Learning,"$35,975.00",2021-02-25T12:00:00.000Z
1851273118,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$16,625.17",2021-02-25T12:00:00.000Z
1931374496,4502520,11734,Jasper County School District,South Carolina,Elevate K12,"$20,462.40",2021-02-24T12:00:00.000Z
1931374554,4502520,11734,Jasper County School District,South Carolina,Proximity Learning,"$23,150.00",2021-02-24T12:00:00.000Z
1866000780,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$24,320.00",2021-02-18T12:00:00.000Z
1838913631,4502190,72174,Florence School District 3,South Carolina,Elevate K12,"$4,646.67",2021-02-15T12:00:00.000Z
1851736348,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$84,707.92",2021-02-12T12:00:00.000Z
1878943056,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$24,000.00",2021-02-12T12:00:00.000Z
1802293946,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$10,725.00",2021-02-09T12:00:00.000Z
1801729589,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$13,925.00",2021-02-08T12:00:00.000Z
1806950349,4827750,77949,Littlefield Independent School District,Texas,Proximity Learning,"$25,068.00",2021-02-08T12:00:00.000Z
1836251268,4503840,77605,York School District 2,South Carolina,Proximity Learning,"$44,775.00",2021-02-05T12:00:00.000Z
2504673407,4827030,78166,Leander Independent School District,Texas,Proximity Learning,"$1,196.00",2021-02-03T12:00:00.000Z
2507639495,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$370,000.00",2021-02-02T12:00:00.000Z
1785679641,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$7,275.00",2021-02-02T12:00:00.000Z
1803880181,4842510,78498,Texas City Independent School District,Texas,Proximity Learning,"$66,700.00",2021-02-01T12:00:00.000Z
1889981077,3400009,75890,Somerset Hills Regional School District,New Jersey,Proximity Learning,"$12,050.00",2021-02-01T12:00:00.000Z
1889981079,3400009,75890,Somerset Hills Regional School District,New Jersey,Proximity Learning,"$19,905.00",2021-02-01T12:00:00.000Z
1889981076,3400009,75890,Somerset Hills Regional School District,New Jersey,Proximity Learning,"$9,450.00",2021-02-01T12:00:00.000Z
1866000778,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$28,920.00",2021-01-29T12:00:00.000Z
1866000779,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$2,150.00",2021-01-28T12:00:00.000Z
1908141845,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$4,455.00",2021-01-28T12:00:00.000Z
1871473888,1711790,73580,Danville Community Consolidated School District 118,Illinois,Elevate K12,"$19,500.00",2021-01-27T12:00:00.000Z
1866000773,1709930,80403,Chicago Public School District 299,Illinois,Elevate K12,"$10,000.00",2021-01-26T12:00:00.000Z
1851270254,4816230,56079,Dallas Independent School District,Texas,Proximity Learning,"$8,312.50",2021-01-26T12:00:00.000Z
1905250283,4832160,78341,Navarro Independent School District,Texas,Proximity Learning,"$24,250.00",2021-01-21T12:00:00.000Z
2507640301,4819650,55995,Fort Bend Independent School District,Texas,Proximity Learning,"$46,871.00",2021-01-21T12:00:00.000Z
1878943048,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$32,500.00",2021-01-21T12:00:00.000Z
1956988297,4821750,78019,Greenwood Independent School District,Texas,Elevate K12,"$38,220.00",2021-01-20T12:00:00.000Z
1763676706,1301170,42973,Clarke County School District,Georgia,Elevate K12,"$13,000.00",2021-01-20T12:00:00.000Z
1801807601,3410560,54656,Montclair Town School District,New Jersey,Proximity Learning,"$19,905.00",2021-01-19T12:00:00.000Z
1801807603,3410560,54656,Montclair Town School District,New Jersey,Proximity Learning,"$39,810.00",2021-01-19T12:00:00.000Z
1800391390,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$10,725.00",2021-01-19T12:00:00.000Z
1844903953,4501440,54135,Charleston County School District,South Carolina,Proximity Learning,"$23,975.00",2021-01-14T12:00:00.000Z
1788943101,4836970,78359,Rice Consolidated Independent School District,Texas,Elevate K12,"$6,370.00",2021-01-13T12:00:00.000Z
1803862671,4831170,78149,Monahans-Wickett-Pyote Independent School District,Texas,Elevate K12,"$70,200.00",2021-01-13T12:00:00.000Z
1839853479,4825560,77906,Kermit Independent School District,Texas,Proximity Learning,"$16,700.00",2021-01-11T12:00:00.000Z
1851325136,4502460,69520,Hampton 02,South Carolina,Elevate K12,"$13,133.33",2021-01-08T12:00:00.000Z
1818495401,4501170,54166,Berkeley County School District,South Carolina,Elevate K12,"$28,500.00",2021-01-08T12:00:00.000Z
1851746673,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$73,535.66",2021-01-08T12:00:00.000Z
1843549009,4501170,54166,Berkeley County School District,South Carolina,Elevate K12,"$28,500.00",2021-01-08T12:00:00.000Z
1836598513,4807380,105624,Abbott Independent School District,Texas,Proximity Learning,"$25,200.00",2021-01-06T12:00:00.000Z
1836599022,4807380,105624,Abbott Independent School District,Texas,Proximity Learning,"$25,200.00",2021-01-06T12:00:00.000Z
1774710330,4502190,72174,Florence School District 3,South Carolina,Elevate K12,"$4,646.67",2021-01-05T12:00:00.000Z
1925175870,4836000,78421,Prosper Independent School District,Texas,Proximity Learning,"$11,850.00",2021-01-04T12:00:00.000Z
1866026593,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$5,370.00",2020-12-31T12:00:00.000Z
1919733023,1711010,73604,Country Club Hills School District 160,Illinois,Elevate K12,"$18,154.50",2020-12-30T12:00:00.000Z
1851716453,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$5,650.00",2020-12-18T12:00:00.000Z
1838486931,4502520,11734,Jasper County School District,South Carolina,Elevate K12,"$249,600.00",2020-12-17T12:00:00.000Z
1851262076,4501830,54185,Colleton County School District,South Carolina,Elevate K12,"$132,500.00",2020-12-17T12:00:00.000Z
1789818488,4812480,77928,Calhoun County Independent School District,Texas,Elevate K12,"$65,000.00",2020-12-16T12:00:00.000Z
1774710284,4502190,72174,Florence School District 3,South Carolina,Elevate K12,"$4,646.67",2020-12-16T12:00:00.000Z
1762259435,1741250,73936,Waukegan Community Unit School District 60,Illinois,Elevate K12,"$663,000.00",2020-12-15T12:00:00.000Z
2627681516,4502580,169602,South Middle School,South Carolina,Proximity Learning,"$6,760.00",2025-02-27T12:00:00.000Z
1791355697,4807350,20933,College Station Independent School District,Texas,Proximity Learning,"$24,498.00",2020-12-14T12:00:00.000Z
1851716452,4501110,54161,Beaufort County School District,South Carolina,Proximity Learning,"$134,197.92",2020-12-11T12:00:00.000Z
1925175590,4836000,78421,Prosper Independent School District,Texas,Proximity Learning,$0.00,2020-12-11T12:00:00.000Z
1917174832,4846680,78647,Ysleta Independent School District,Texas,Proximity Learning,"$37,225.00",2020-12-10T12:00:00.000Z
1831013381,1302040,55253,Emanuel County School District,Georgia,Elevate K12,"$20,000.00",2020-12-10T12:00:00.000Z
1796842487,5400090,78644,Boone County School District,West Virginia,Proximity Learning,"$51,170.00",2020-12-08T12:00:00.000Z
1769665080,4502310,54151,Greenville County School District,South Carolina,Proximity Learning,"$10,725.00",2020-12-08T12:00:00.000Z
1878932327,1301860,55242,Douglas County School District,Georgia,Elevate K12,"$29,600.00",2020-12-07T12:00:00.000Z
