"leaid","name","state_location","city_location","Official Domain JSON","Website","Job Board JSON","Job Board","External Platform"
"4210230","Franklin Regional School District","PA","Murrysville","Response","frsdk12.org","Response","https://www.applitrack.com/franklinregional/onlineapp/","Frontline"
"1708400","Consolidated High School District 230","IL","Orland Park","Response","d230.org","Response","https://skyward.iscorp.com/ConsolidatedHSILSky/ApplicantTracking/JobBoard/ViewJobPostings","Skyward"
"1710950","Ford Heights School District 169","IL","Ford Heights","Response","fordheights169.org","Response","https://www.fordheights169.org/job-vacancies/",
"2905760","Branson R-IV School District","MO","BRANSON","Response","branson.k12.mo.us","Response","https://branson.schoolspring.com/","SchoolSpring"
"2905790","Adair County R-II School District","MO","BRASHEAR","Response","brashear.k12.mo.us","Response","http://brashear.k12.mo.us/dept/super/employment/",
"3904744","Liberty-Benton Local School District","OH","Findlay","Response","liberty-benton.org","Response","https://portal.myscview.com/Jobs/LBLS/listings","myscview.com"
"4210350","Frazier School District","PA","Perryopolis","Response","frazierschooldistrict.org","Response","https://www.frazierschooldistrict.org/employment",
"4212480","Jersey Shore Area School District","PA","Jersey Shore","Response","jsasd.org","Response","https://jobs.willsubplus.com/jobs?districtIds=581","ESS"
"4212540","Jim Thorpe Area School District","PA","Jim Thorpe","Response","jimthorpesd.org","Response","https://www.applitrack.com/jtasd/onlineapp/","Frontline"
"1712090","Depue Community Unit School District 103","IL","DePue","Response","depueschools.org","Response","https://www.illinoiseducationjobbank.org/JobSearch/JobSearch.aspx","IASA Online"
"1722830","Libertyville Community High School District 128","IL","Vernon Hills","Response","d128.org","Response","https://d128.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"1722860","Lick Creek Community Consolidated School District 16","IL","Buncombe","Response","lickcreekschool.com","Response","https://lickcreekccsd.schoolinsites.com/employment",
"2906090","Bucklin R-II School District","MO","BUCKLIN","Response","bucklin.k12.mo.us","Response","https://www.bucklin.k12.mo.us/contact-us/employment-opportunities",
"2906000","Linn County R-I School District","MO","PURDIN","Response","linnr1.k12.mo.us","Response","https://linn.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"1713440","Lindop School District 92","IL","Broadview","Response","lindop92.net","Response","https://www.applitrack.com/lindop92/onlineapp/default.aspx","Frontline"
"1713860","Elverado Community Unit School District 196","IL","Elkville","Response","elv196.org","Response","https://www.elv196.org/staff/employment",
"3910000","Findlay City School District","OH","Findlay","Response","findlaycityschools.org","Response","https://jobs.redroverk12.com/org/1386","redroverk12.com"
"4818480","Elysian Fields Independent School District","TX","WASKOM","Response","efisd.net","Response","https://efisd.schoolspring.com/","SchoolSpring"
"1725290","McHenry Community Consolidated School District 15","IL","Mchenry","Response","d15.org","Response","https://www.applitrack.com/mchenry/onlineapp/default.aspx","AppliTrack"
"1725320","McHenry Community High School District 156","IL","McHenry","Response","dist156.org","Response","https://dist156.tedk12.com/hire/Index.aspx","PowerSchool Applicant Tracking"
"1726100","Millburn Community Consolidated School District 24","IL","Old Mill Creek","Response","millburn24.net","Response","https://www.applitrack.com/millburn/onlineapp/default.aspx?all=1","Frontline"
"1726180","Fairfield Community High School District 225","IL","Fairfield","Response","fchsmules.com","Response","https://www.applitrack.com/ffcs/onlineapp/default.aspx?all=1","AppliTrack"
"1726250","Miller Township Community Consolidated School District","IL","Marseilles","Response","miltonpope.net","Response","https://www.illinoiseducationjobbank.org/Job-Posting/185174/1st-Grade-Position/job-details","IASA Illinois Education Job Bank"
"1727610","Murphysboro Community Unit School District 186","IL","Murphysboro","Response","cusd186.org","Response","https://www.illinoiseducationjobbank.org/JobSearch/JobSearch.aspx","IASA Job bank"
"1727710","Naperville Community Unit District 203","IL","Naperville","Response","naperville203.org","Response","https://www.applitrack.com/d203/onlineapp/default.aspx","Frontline"
"1727740","Nashville Community High School District 99","IL","Nashville","Response","nashville-k12.org","Response","https://www.applitrack.com/Nashville/onlineapp/default.aspx","Frontline Recruitment"
"1727780","Nauvoo-Colusa Community Unit School District 325","IL","Nauvoo","Response","nauvoo-colusa.com","Response","https://www.k12jobspot.com/District/4337/Jobs","K12JobSpot"
"1728530","Niles Township Community High School District 219","IL","Skokie","Running...",,,,
"1728560","Nokomis Community Unit School District 22","IL","Nokomis","Response","nokomis.k12.il.us","Response","https://www.illinoiseducationjobbank.org/jobs/search-results","IASA Illinois Education Job Bank"
"1718360","Harrison School District 36","IL","Wonder Lake","Response","hsd36.org","Response","https://www.applitrack.com/mchenry/onlineapp/default.aspx?AppliTrackPostingSearch=location:%22Harrison+School+District+36%22","AppliTrack"
"1718810","Herrin Community Unit School District 4","IL","Herrin","Response","herrinschools.org","Response","https://www.herrinschools.org/employment",
"1718870","Heyworth Community Unit School District 4","IL","Heyworth","Response","husd4.org","Response","https://www.applitrack.com/husd4/onlineapp/","Frontline"
"3904433","Marion City School District","OH","Marion","Response","marioncityschools.org","Response","https://marioncityschools.tedk12.com/hire/index.aspx","SchoolSpring"
"3904842","Pleasant Local School District","OH","Marion","Response","pleasantlocalschools.org","Response","https://www.pleasantlocalschools.org/Employment.aspx",
"4000021","Oklahoma Union Public Schools","OK","South Coffeyville","Response","okunion.k12.ok.us","Response","https://www.okunion.k12.ok.us/vnews/display.v/SEC/District%7CEmployment",
"4005910","Burlington Public Schools","OK","Burlington","Response","burlingtonschool.com","Response","https://www.burlingtonschool.com/o/bps/page/employment",
"4006000","Butner Public Schools","OK","Cromwell","Response","butnerpublicschools.com","Response","",
"2907020","Cameron R-I School District","MO","CAMERON","Response","cameron.k12.mo.us","Response","https://cameronr1.tedk12.com/hire/Index.aspx","PowerSchool"
"2907050","Campbell R-II School District","MO","CAMPBELL","Response","campbell.k12.mo.us","Response","https://www.campbell.k12.mo.us/page/employment",
"2907080","Canton R-V School District","MO","CANTON","Response","canton.k12.mo.us","Response","https://www.moteachingjobs.com/","MO TEACHING JOBS"
"2908430","Chadwick R-I School District","MO","CHADWICK","Response","chadwickcardinals.org","Response","https://www.moteachingjobs.com/","MO Teaching Jobs"
"3607560","Cincinnatus Central School District","NY","CINCINNATUS","Response","cc.cnyric.org","Response","https://www.cc.cnyric.org/employment",
"4210530","Galeton Area School District","PA","Galeton","Response","gasd.net","Response","https://www.gasd.net/o/gasd/page/applying-to-our-district",
"4211940","Hollidaysburg Area School District","PA","Hollidaysburg","Response","hasdtigers.com","Response","https://www.applitrack.com/tigerwires/onlineapp/","AppliTrack"
"4212030","Hopewell Area School District","PA","Aliquippa","Response","hopewellarea.org","Response","https://www.hopewellarea.org/Employment.aspx",
"4212150","Indiana Area School District","PA","Indiana","Response","iasd.cc","Response","https://www.iasd.cc/apps/pages/jobs",
"4212170","Interboro School District","PA","Glenolden","Response","interborosd.org","Response","https://interboro.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"2608670","Centreville Public Schools","MI","CENTREVILLE","Response","cpschools.org","Response","https://cpschools.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"4003510","Balko Public Schools","OK","Balko","Response","balko.k12.ok.us","Response","https://www.indeed.com/cmp/Balko-Public-School/jobs","Indeed"
"4008850","Coweta Public Schools","OK","Coweta","Response","cowetaps.org","Response","https://www.applitrack.com/cowetaps/onlineapp/","Frontline"
"4212330","Jeannette City School District","PA","Jeannette","Response","jeannetteschooldistrict.org","Response","https://www.jeannetteschooldistrict.org/apps/jobs/",
"4212390","Jefferson-Morgan School District","PA","Jefferson","Response","jmsd.org","Response","https://www.jmsd.org/apps/pages/index.jsp?uREC_ID=382021&type=d&pREC_ID=1066540",
"4212630","Juniata Valley School District","PA","Alexandria","Response","jvsd.org","Response","https://www.jvsd.org/employment/",
"4216290","Greater Nanticoke Area School District","PA","Nanticoke","Response","gnasd.com","Response","https://www.indeed.com/cmp/Greater-Nanticoke-Area-School-District/jobs","Indeed"
"4216380","Nazareth Area School District","PA","Nazareth","Response","nazarethasd.k12.pa.us","Response","https://www.applitrack.com/Nazarethasd/onlineapp/default.aspx?all=1","Frontline"
"2612420","East China School District","MI","EAST CHINA","Response","eastchinaschools.org","Response","https://www.applitrack.com/eastchina/onlineapp/default.aspx?all=1","Frontline Recruitment"
"2200660","Franklin Parish School District","LA","Winnsboro","Response","fpsb.us","Response","https://www.fpsb.us/JobOpportunities.aspx",
"2200690","Grant Parish School District","LA","Dry Prong","Response","grantpsb.org","Response","https://grantpsb.jotform.com/241986312111955","JotForm"
"2925590","Princeton R-V School District","MO","PRINCETON","Response","tigertown.k12.mo.us","Response","https://www.tigertown.k12.mo.us/employment-opportunities",
"4213320","Laurel Highlands School District","PA","Uniontown","Response","lhsd.org","Response","https://www.lhsd.org/job-board","null"
"4213380","Laurel School District","PA","New Castle","Response","laurelspartans.com","Response","https://www.laurelspartans.com/employment",
"4216410","Neshaminy School District","PA","Langhorne","Response","neshaminy.org","Response","https://neshaminypa.tedk12.com/hire/index.aspx","PowerSchool"
"4221910","South Allegheny School District","PA","Mc Keesport","Response","southallegheny.org","Response","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=1b5978ee-5a2f-4fc7-a101-565ea2b26685&ccId=19000101_000001&lang=en_US&jobId=578318","ADP"
"4214250","Methacton School District","PA","Eagleville","Response","methacton.org","Response","https://www.applitrack.com/methacton/onlineapp/","Frontline"
"3200240","Lander County School District","NV","Battle Mountain","Response","lander.k12.nv.us","Response","https://www.lander.k12.nv.us/careers/available-positions",
"3200270","Lincoln County School District","NV","Panaca","Response","lcsdnv.com","Response","https://www.applitrack.com/lincolnk12/onlineapp/default.aspx?all=1","Frontline"
"3200300","Lyon County School District","NV","Yerington","Response","lyoncsd.org","Response","https://www.applitrack.com/Lyoncsd/onlineapp/default.aspx","Frontline"
"3200330","Mineral County School District","NV","Hawthorne","Response","nvmcsd.org","Response","https://www.applitrack.com/nvmcsd/onlineapp/default.aspx?all=1","AppliTrack"
"4003630","Bartlesville Public Schools","OK","Bartlesville","Response","bps-ok.org","Response","https://www.applitrack.com/bpsok/onlineapp/","Frontline"
"4011280","Fairview Public Schools","OK","Fairview","Response","fairviewschools.net","Response","https://www.fairviewschools.net/285174_2",
"4006960","Cement Public Schools","OK","Cement","Response","cement.k12.ok.us","Response","https://www.cement.k12.ok.us/job-listings",
"4007320","Chattanooga Public Schools","OK","Chattanooga","Response","chatty.k12.ok.us","Response","",
"4010890","Empire Public Schools","OK","Duncan","Response","empireschools.org","Response","https://www.empireschools.org/job-listings",
"2633360","Suttons Bay Public Schools","MI","SUTTONS BAY","Response","suttonsbay.k12.mi.us","Response","https://suttonsbay.tedk12.com/hire/index.aspx","tedk12"
"2906120","Dallas County R-I School District","MO","BUFFALO","Response","bisonpride.org","Response","https://www.applitrack.com/dallascounty/onlineapp/","Frontline"
"2906150","Cooper County R-IV School District","MO","BUNCETON","Response","bunceton.k12.mo.us","Response","https://www.bunceton.k12.mo.us/page/employment",
"2633510","Tawas Area Schools","MI","TAWAS CITY","Response","tawas.net","Response","https://www.applitrack.com/remc6/onlineapp/default.aspx?AppliTrackPostingSearch=location:%22Tawas+Area+School+District%22","Frontline"
